S3	5311.00	154.00	7.00	5472.00
S3	5368.00	152.00	11.00	5531.00
S3	5534.00	151.00	11.00	5696.00
S3	5395.00	151.00	11.00	5557.00
S3	5492.00	159.00	9.00	5660.00
S3	5556.00	157.00	10.00	5723.00
S3	5425.00	161.00	9.00	5595.00
S3	6572.00	159.00	8.00	6739.00
S3	5401.00	150.00	11.00	5562.00
S3	6371.00	161.00	10.00	6542.00
S3	6086.00	163.00	9.00	6258.00
S3	7207.00	163.00	9.00	7379.00
S3	5820.00	158.00	9.00	5987.00
S3	6232.00	163.00	9.00	6404.00
S3	6356.00	160.00	9.00	6525.00
S3	5870.00	165.00	8.00	6043.00
S3	7536.00	168.00	9.00	7713.00
S3	5956.00	162.00	7.00	6125.00
S3	5821.00	161.00	9.00	5991.00
S3	6068.00	167.00	9.00	6244.00
S3	8162.00	168.00	10.00	8340.00
S3	7730.00	149.00	9.00	7888.00
S3	6891.00	169.00	7.00	7067.00
S3	8024.00	187.00	8.00	8219.00
S3	6378.00	172.00	7.00	6557.00
S3	6974.00	190.00	10.00	7174.00
S3	6466.00	175.00	8.00	6649.00
S3	6652.00	176.00	8.00	6836.00
S3	6675.00	179.00	8.00	6862.00
S3	6369.00	176.00	8.00	6553.00
S3	6666.00	177.00	11.00	6854.00
S3	6595.00	176.00	9.00	6780.00
S3	6500.00	186.00	8.00	6694.00
S3	6692.00	176.00	13.00	6881.00
S3	6678.00	173.00	9.00	6860.00
S3	6611.00	189.00	8.00	6808.00
S3	6481.00	176.00	12.00	6669.00
S3	6344.00	183.00	10.00	6537.00
S3	6708.00	185.00	11.00	6904.00
S3	6823.00	178.00	13.00	7014.00
S3	6632.00	202.00	11.00	6845.00
S3	6540.00	181.00	10.00	6731.00
S3	6935.00	190.00	9.00	7134.00
S3	6839.00	191.00	10.00	7040.00
S3	7324.00	184.00	9.00	7517.00
S3	6659.00	185.00	12.00	6856.00
S3	7783.00	204.00	9.00	7996.00
S3	6923.00	189.00	10.00	7122.00
S3	7029.00	203.00	9.00	7241.00
S3	7114.00	208.00	9.00	7331.00
S3	7621.00	218.00	9.00	7848.00
S3	6980.00	202.00	9.00	7191.00
S3	7529.00	216.00	9.00	7754.00
S3	8456.00	204.00	9.00	8669.00
S3	7442.00	210.00	9.00	7661.00
S3	7207.00	203.00	9.00	7419.00
S3	7164.00	204.00	9.00	7377.00
S3	7165.00	213.00	11.00	7389.00
S3	7384.00	212.00	10.00	7606.00
S3	7364.00	210.00	12.00	7586.00
S3	7309.00	211.00	9.00	7529.00
