*** S3 SUM ***
S3	1305.00	190.00	8.00	1503.00
S3	1413.00	195.00	8.00	1616.00
S3	1365.00	195.00	8.00	1568.00
S3	1317.00	260.00	8.00	1585.00
S3	1654.00	198.00	8.00	1860.00
S3	1359.00	199.00	8.00	1566.00
S3	1365.00	222.00	8.00	1595.00
S3	1339.00	196.00	8.00	1543.00
S3	1457.00	203.00	8.00	1668.00
S3	1580.00	202.00	8.00	1790.00
S3	1558.00	200.00	8.00	1766.00
S3	1456.00	212.00	9.00	1677.00
S3	1428.00	208.00	9.00	1645.00
S3	2297.00	219.00	20.00	2536.00
S3	1616.00	246.00	22.00	1884.00
S3	1405.00	211.00	21.00	1637.00
S3	1523.00	205.00	8.00	1736.00
S3	1556.00	212.00	22.00	1790.00
S3	1419.00	210.00	21.00	1650.00
S3	1730.00	212.00	19.00	1961.00
S3	1425.00	225.00	9.00	1659.00
S3	1539.00	230.00	8.00	1777.00
S3	1471.00	216.00	22.00	1709.00
S3	1452.00	230.00	9.00	1691.00
S3	2853.00	224.00	9.00	3086.00
S3	1577.00	278.00	9.00	1864.00
S3	1540.00	226.00	9.00	1775.00
S3	1584.00	234.00	10.00	1828.00
S3	1492.00	237.00	9.00	1738.00
S3	1523.00	276.00	8.00	1807.00
S3	1546.00	226.00	35.00	1807.00
S3	1632.00	254.00	9.00	1895.00
S3	1521.00	263.00	9.00	1793.00
S3	1576.00	262.00	9.00	1847.00
S3	1492.00	226.00	10.00	1728.00
S3	1754.00	259.00	9.00	2022.00
S3	1466.00	247.00	11.00	1724.00
S3	1551.00	239.00	9.00	1799.00
S3	1495.00	259.00	9.00	1763.00
S3	1479.00	250.00	10.00	1739.00
S3	1666.00	266.00	15.00	1947.00
S3	1550.00	240.00	9.00	1799.00
S3	1748.00	267.00	10.00	2025.00
S3	1589.00	277.00	10.00	1876.00
S3	1754.00	257.00	16.00	2027.00
S3	1676.00	234.00	11.00	1921.00
S3	1635.00	241.00	11.00	1887.00
S3	1690.00	250.00	10.00	1950.00
S3	1756.00	237.00	11.00	2004.00
S3	1906.00	239.00	12.00	2157.00
S3	1692.00	288.00	10.00	1990.00
S3	1646.00	250.00	12.00	1908.00
S3	1717.00	252.00	12.00	1981.00
S3	1785.00	268.00	11.00	2064.00
S3	1663.00	256.00	12.00	1931.00
S3	3787.00	250.00	11.00	4048.00
S3	3649.00	269.00	10.00	3928.00
S3	2240.00	256.00	11.00	2507.00
S3	1817.00	330.00	10.00	2157.00
S3	1728.00	259.00	12.00	1999.00
S3	1762.00	295.00	11.00	2068.00
S3	1767.00	262.00	12.00	2041.00
S3	1803.00	264.00	12.00	2079.00
S3	1763.00	279.00	11.00	2053.00
S3	1760.00	297.00	11.00	2068.00
S3	1722.00	296.00	11.00	2029.00
S3	1754.00	303.00	12.00	2069.00
S3	1829.00	300.00	11.00	2140.00
S3	1866.00	311.00	11.00	2188.00
S3	1806.00	307.00	11.00	2124.00
S3	1770.00	311.00	11.00	2092.00
S3	2157.00	313.00	11.00	2481.00
S3	1945.00	317.00	11.00	2273.00
S3	1785.00	313.00	11.00	2109.00
S3	1915.00	319.00	12.00	2246.00
S3	1865.00	406.00	12.00	2283.00
S3	1889.00	328.00	11.00	2228.00
S3	2125.00	284.00	13.00	2422.00
S3	1845.00	365.00	12.00	2222.00
S3	1908.00	284.00	14.00	2206.00
S3	1891.00	327.00	12.00	2230.00
S3	2035.00	340.00	12.00	2387.00
S3	2003.00	302.00	12.00	2317.00
S3	1993.00	310.00	12.00	2315.00
S3	1976.00	421.00	19.00	2416.00
